customer_id,first_name,last_name,dob,gender,sin,phone,email,occupation,income_bracket,customer_segment,acquisition_channel,location_id,created_at,is_active
1547,Daniel,Kim,2001-06-18,Male,***-***-6462,1-875-646-7086,wtran@example.com,Software Developer,30K-60K,Mass Market,Branch,194,2018-09-13,True
1548,Paul,Mejia,1974-01-03,Male,***-***-8652,1-665-175-8317,marshdavid@example.com,Truck Driver,<30K,Mass Market,Online,240,2015-07-25,True
1549,Jennifer,Blake,1955-03-12,Female,***-***-4579,+1 (832) 046-0934,aguirrenicholas@example.org,Retail Worker,60K-100K,Emerging Affluent,Branch,116,2017-10-23,True
1550,Charles,Martinez,1947-10-12,Male,***-***-4425,(201) 247-1662,vincentjoseph@example.org,Teacher,60K-100K,Mass Market,Branch,111,2019-07-03,True
1551,Eric,Sanders,1943-02-07,Female,***-***-4951,1 (888) 547-2299,xhill@example.org,Engineer,<30K,Mass Market,Online,121,2019-01-08,True
1552,Ronnie,Walton,1961-09-18,Female,***-***-4544,798.433.4232,shafferzachary@example.net,Construction Worker,60K-100K,Emerging Affluent,Online,135,2020-03-11,True
1553,Sean,Livingston,2005-10-07,Female,***-***-6847,249 456 6959,meganbowman@example.com,Construction Worker,60K-100K,Mass Market,Online,229,2015-02-09,True
1554,Morgan,Bennett,1951-02-19,Male,***-***-3571,(416) 074-0816,tuckerjonathan@example.org,Manager,60K-100K,Emerging Affluent,Referral,238,2020-02-23,True
1555,Cindy,Villarreal,1974-04-19,Male,***-***-3203,(401) 828-4419 x052,belldiana@example.org,Engineer,100K-200K,Emerging Affluent,Branch,236,2016-08-23,True
1556,Gregory,Kim,1971-11-22,Male,***-***-2036,(416) 585-0555,barbaraoliver@example.com,Business Owner,60K-100K,Emerging Affluent,Mobile App,172,2017-03-11,True
1557,Elijah,Brown,1975-04-29,Male,***-***-2389,1 (601) 775-0115,bcabrera@example.org,Construction Worker,30K-60K,Mass Market,Branch,69,2017-04-10,True
1558,Krista,Castillo,1957-11-08,Female,***-***-9697,685.524.3673,michael10@example.org,Government Employee,<30K,Mass Market,Mobile App,200,2021-06-27,False
1559,Nathan,Huerta,1993-09-07,Female,***-***-8357,241.697.4083,brianbrown@example.org,Truck Driver,100K-200K,High Net Worth,Branch,164,2021-10-25,True
1560,Stephanie,Chavez,1952-04-27,Male,***-***-7648,(766) 887-4527,robin23@example.com,Accountant,30K-60K,Mass Market,Online,188,2016-07-27,True
1561,Brian,Sanford,2007-08-28,Male,***-***-9741,(130) 051-4990 x754,abbottmason@example.com,Business Owner,<30K,Mass Market,Branch,173,2020-01-04,True
1562,Crystal,Smith,1963-04-04,Male,***-***-4797,806 264 2600,snyderamber@example.net,Construction Worker,60K-100K,Emerging Affluent,Branch,63,2019-01-21,True
1563,Shane,Li,1943-03-29,Male,***-***-9807,126 495 8423,elliottamy@example.com,Teacher,60K-100K,Emerging Affluent,Branch,136,2015-09-15,True
1564,Steven,Murphy,1944-02-09,Male,***-***-4612,663-608-0500 x155,joseph33@example.com,Student,100K-200K,Emerging Affluent,Online,183,2016-09-03,True
1565,Elizabeth,Hansen,1980-10-13,Female,***-***-8551,697.485.7215,ibaker@example.org,Nurse,30K-60K,Mass Market,Referral,137,2020-11-15,True
1566,Cheryl,Chavez,2003-06-30,Female,***-***-1497,(363) 938-5742 x631,tperez@example.net,Teacher,100K-200K,High Net Worth,Branch,244,2018-08-01,True
1567,Edward,Crawford,1944-07-22,Female,***-***-8192,542 675 6423,michaelsparks@example.org,Construction Worker,60K-100K,Mass Market,Mobile App,216,2020-08-28,True
1568,Crystal,Hill,1950-12-12,Non-binary,***-***-6125,(468) 182-5482,lauraharris@example.net,Truck Driver,100K-200K,High Net Worth,Referral,180,2020-02-10,True
1569,Austin,Burke,1987-04-01,Female,***-***-9847,1 (288) 517-8013,michael23@example.org,Software Developer,100K-200K,Emerging Affluent,Branch,184,2021-11-23,True
1570,Christopher,Leblanc,1959-05-01,Female,***-***-6146,563-234-5660 x472,lawrencejay@example.org,Truck Driver,<30K,Mass Market,Online,180,2021-04-23,True
1571,Bryan,Smith,1982-03-20,Male,***-***-6658,1 (792) 089-3508,wilsonbrittney@example.net,Retired,<30K,Mass Market,Branch,143,2015-12-20,True
1572,Wendy,Lewis,1948-07-26,Male,***-***-5414,721-445-6377 x364,jonathanwilliams@example.org,Doctor,30K-60K,Mass Market,Branch,133,2018-10-20,True
1573,Amber,Gonzalez,2000-03-09,Female,***-***-1645,983-890-4022 x007,ajohnson@example.com,Retired,<30K,Mass Market,Online,155,2021-04-05,True
1574,Anna,Wallace,2002-08-06,Female,***-***-1278,280.737.2318,angelaking@example.net,Construction Worker,30K-60K,Mass Market,Online,213,2016-11-01,False
1575,Pamela,Gutierrez,1979-11-05,Female,***-***-3005,1 (718) 637-3939,emily68@example.com,Business Owner,100K-200K,Emerging Affluent,Online,186,2017-03-22,True
1576,Heather,Dixon,1973-10-29,Male,***-***-3907,241.816.1083,brian60@example.net,Doctor,60K-100K,Emerging Affluent,Mobile App,178,2019-07-20,True
1577,William,Booth,1960-01-06,Female,***-***-7548,178-221-9062 x751,fscott@example.net,Accountant,30K-60K,Mass Market,Branch,223,2015-10-31,True
1578,Derek,Carter,1970-10-03,Female,***-***-6038,1 (464) 176-3022,spatrick@example.org,Truck Driver,60K-100K,Emerging Affluent,Branch,56,2019-06-09,True
1579,Danny,Todd,2003-06-24,Female,***-***-4504,759-786-0578,michaelrogers@example.org,Teacher,30K-60K,Mass Market,Branch,250,2015-10-16,True
1580,Kaitlyn,Williams,1992-01-19,Female,***-***-3566,+1 (896) 517-0827,marycarpenter@example.net,Retail Worker,60K-100K,Mass Market,Mobile App,146,2018-12-26,True
1581,Devin,Rivera,2006-10-18,Female,***-***-6569,1-331-782-5725,kimberly38@example.com,Doctor,100K-200K,Emerging Affluent,Referral,126,2015-01-31,True
1582,Cynthia,Murray,1954-06-17,Male,***-***-5584,(413) 341-1713 x802,averyanna@example.net,Business Owner,100K-200K,High Net Worth,Branch,198,2020-07-15,False
1583,Paul,Ryan,2005-09-06,Male,***-***-4955,844-057-2215,dchoi@example.com,Doctor,60K-100K,Emerging Affluent,Referral,183,2015-03-26,True
1584,Sara,Davis,1997-04-10,Female,***-***-2008,1-334-124-6250,robinsoncatherine@example.net,Retired,200K+,High Net Worth,Referral,60,2020-07-03,True
1585,Fred,Singleton,1958-03-30,Male,***-***-6817,214 397 3281,sallydixon@example.com,Manager,60K-100K,Emerging Affluent,Mobile App,116,2020-07-04,True
1586,Yolanda,Walker,1963-03-27,Female,***-***-2475,+1 (881) 529-0387,olee@example.org,Teacher,100K-200K,High Net Worth,Referral,167,2018-08-13,True
1587,Randy,Parker,1953-02-19,Male,***-***-2497,(966) 051-5653 x159,gcox@example.com,Retired,60K-100K,Emerging Affluent,Referral,177,2017-10-20,True
1588,Matthew,Allen,1972-11-03,Female,***-***-2258,757-803-0985 x781,smithjacqueline@example.com,Teacher,30K-60K,Mass Market,Mobile App,207,2019-08-29,True
1589,Michelle,Delgado,1967-03-10,Non-binary,***-***-7671,+1 (393) 721-1690,john45@example.com,Construction Worker,60K-100K,Emerging Affluent,Online,185,2015-03-19,True
1590,Louis,Schmidt,1957-05-17,Male,***-***-2748,(400) 998-3974 x322,leesarah@example.org,Retail Worker,<30K,Mass Market,Referral,79,2015-06-26,True
1591,Elizabeth,Khan,2008-04-15,Male,***-***-9148,444 618 2840,rcook@example.org,Accountant,100K-200K,Emerging Affluent,Referral,203,2015-01-22,True
1592,Scott,Padilla,1962-06-20,Male,***-***-7027,1-741-392-0440,ncarr@example.net,Lawyer,60K-100K,Mass Market,Referral,85,2017-07-25,True
1593,David,Brown,1993-07-17,Female,***-***-5699,862-240-1011 x561,brenda62@example.org,Teacher,<30K,Mass Market,Online,108,2021-05-23,True
1594,Jesse,Lara,1988-06-08,Non-binary,***-***-4190,855 517 4534,kadams@example.net,Nurse,60K-100K,Mass Market,Mobile App,91,2018-05-10,False
1595,Christina,Spears,2004-09-18,Male,***-***-7852,773 461 6673,ecastro@example.net,Teacher,60K-100K,Emerging Affluent,Branch,60,2016-07-29,True
1596,Stacey,Fitzpatrick,1968-10-10,Female,***-***-7010,692.985.8588,jessica30@example.net,Retired,100K-200K,Emerging Affluent,Branch,137,2018-12-17,True
1597,Wesley,Burton,1988-12-02,Female,***-***-2572,(855) 453-6662,butlerbarbara@example.com,Teacher,100K-200K,High Net Worth,Referral,160,2016-09-19,True
1598,Aaron,Lloyd,1975-05-08,Female,***-***-4328,1 (292) 847-3694,janthony@example.com,Retail Worker,<30K,Mass Market,Online,206,2017-03-04,True
1599,Philip,Terrell,1941-06-12,Male,***-***-4487,1 (101) 742-8640,dawn76@example.com,Teacher,100K-200K,Emerging Affluent,Mobile App,247,2021-09-03,True
1600,Arthur,Brown,1966-06-14,Male,***-***-2782,889.868.1414,benjamin45@example.com,Software Developer,100K-200K,High Net Worth,Online,175,2021-09-26,True
1601,Darlene,Shaw,1990-10-23,Female,***-***-5757,1 (891) 729-1058,justin80@example.net,Student,60K-100K,Emerging Affluent,Mobile App,80,2016-12-22,True
1602,Heather,Edwards,1945-12-30,Male,***-***-5889,672-240-5746,kimberlyochoa@example.org,Manager,100K-200K,Emerging Affluent,Online,221,2016-04-13,True
1603,Megan,Moss,1971-10-11,Female,***-***-3033,+1 (263) 573-6956,robert58@example.org,Engineer,60K-100K,Emerging Affluent,Branch,145,2016-11-13,True
1604,Dustin,Garner,1948-05-01,Female,***-***-2062,820-488-2013 x887,laurarosario@example.org,Construction Worker,60K-100K,Emerging Affluent,Branch,197,2018-06-24,True
1605,Dawn,Bass,1990-10-04,Male,***-***-7893,1 (967) 180-9468,laurenbailey@example.com,Construction Worker,<30K,Mass Market,Online,147,2018-06-04,True
1606,Denise,Spence,1961-02-07,Female,***-***-8474,+1 (250) 037-4303,erica01@example.net,Teacher,60K-100K,Emerging Affluent,Mobile App,126,2017-06-16,True
1607,Eduardo,Conley,2000-08-13,Male,***-***-2686,(187) 299-9636,debra57@example.org,Accountant,100K-200K,High Net Worth,Branch,179,2020-06-05,True
1608,Angela,Rose,1952-09-05,Female,***-***-2775,1 (915) 221-8944,allisongardner@example.org,Nurse,60K-100K,Emerging Affluent,Mobile App,108,2015-02-08,True
1609,Steven,Vasquez,2007-04-27,Female,***-***-7681,1 (438) 102-4263,holly77@example.com,Lawyer,<30K,Mass Market,Referral,193,2020-04-16,True
1610,Daniel,Payne,2002-11-23,Male,***-***-8241,703-210-2574,phillipfisher@example.com,Nurse,30K-60K,Mass Market,Referral,130,2015-09-10,True
1611,Veronica,Robinson,1948-07-03,Female,***-***-6927,1 (642) 714-2163,james68@example.net,Retired,200K+,High Net Worth,Branch,184,2015-05-20,True
1612,Jeffrey,Mckenzie,1964-05-13,Female,***-***-6647,1 (730) 419-8088,helencollins@example.net,Truck Driver,100K-200K,High Net Worth,Mobile App,81,2020-12-26,False
1613,Catherine,Clark,1969-02-11,Female,***-***-3412,(338) 930-6134,kroberts@example.org,Truck Driver,100K-200K,Emerging Affluent,Online,142,2019-12-20,True
1614,Bobby,Turner,1952-09-27,Female,***-***-6647,(660) 847-5004,sherrywalter@example.com,Truck Driver,<30K,Mass Market,Online,106,2015-12-09,True
1615,Allen,Garcia,1996-12-05,Male,***-***-4117,+1 (557) 741-8983,goldendawn@example.net,Construction Worker,60K-100K,Mass Market,Online,197,2017-08-09,True
1616,Nicholas,Craig,1951-06-20,Male,***-***-3440,337-004-1677 x620,joshuagibson@example.com,Manager,100K-200K,High Net Worth,Online,248,2021-02-09,True
1617,John,Davies,1979-12-23,Female,***-***-8838,732-559-8301,andrewnoble@example.org,Construction Worker,60K-100K,Emerging Affluent,Branch,52,2020-03-11,True
1618,Stephen,Allen,1944-10-13,Non-binary,***-***-2913,221-351-3994 x797,kennethwhite@example.org,Business Owner,60K-100K,Emerging Affluent,Mobile App,150,2018-02-22,True
1619,Marissa,Powers,1948-07-21,Non-binary,***-***-1417,1-724-519-3131,pscott@example.com,Engineer,<30K,Mass Market,Mobile App,147,2018-01-16,True
1620,Daniel,Hamilton,2001-01-28,Female,***-***-6265,+1 (736) 437-0713,paul01@example.org,Engineer,60K-100K,Mass Market,Online,249,2017-12-17,True
1621,Jennifer,Berger,1962-12-22,Male,***-***-3353,(427) 746-4653,hopkinscraig@example.net,Engineer,60K-100K,Mass Market,Referral,107,2019-05-21,True
1622,Jerry,Smith,1971-07-29,Male,***-***-1953,815 864 6146,barnesjoseph@example.org,Student,30K-60K,Mass Market,Mobile App,86,2019-01-26,True
1623,Doris,Brown,1942-03-22,Male,***-***-2508,1-167-364-5424,john80@example.net,Student,100K-200K,Emerging Affluent,Mobile App,236,2018-12-09,True
1624,John,Austin,1971-07-22,Female,***-***-2094,962-049-4026 x278,walkerjason@example.com,Construction Worker,60K-100K,Mass Market,Referral,56,2017-01-30,True
1625,Linda,Schneider,1993-11-15,Male,***-***-4802,(582) 894-4568,zbrady@example.com,Teacher,60K-100K,Emerging Affluent,Mobile App,131,2017-06-27,True
1626,Brandon,Clark,1950-11-11,Male,***-***-2296,1-487-441-9891,herrerawilliam@example.com,Software Developer,100K-200K,High Net Worth,Branch,93,2020-11-07,True
1627,Anthony,Woods,1979-05-01,Male,***-***-9409,(284) 150-8952 x250,ofarmer@example.org,Retired,<30K,Mass Market,Branch,170,2020-04-01,True
1628,John,Mahoney,1990-01-02,Male,***-***-9932,+1 (698) 441-4624,scarter@example.com,Accountant,60K-100K,Mass Market,Branch,202,2016-08-29,True
1629,Denise,Weeks,1978-10-11,Male,***-***-9360,569.785.1045,darrellsullivan@example.org,Engineer,200K+,High Net Worth,Mobile App,75,2016-11-13,True
1630,James,Hill,1961-11-07,Female,***-***-7526,771-027-6880 x250,jamesgarcia@example.org,Software Developer,30K-60K,Mass Market,Online,87,2021-01-27,True
1631,Catherine,Acosta,1975-10-02,Male,***-***-3645,(865) 288-5492,amber59@example.com,Retired,60K-100K,Mass Market,Branch,176,2016-04-29,True
1632,Michele,Walker,1991-12-20,Female,***-***-7879,427.446.3172,joseph40@example.org,Nurse,60K-100K,Emerging Affluent,Online,138,2018-03-30,True
1633,Dana,Watson,2005-05-01,Male,***-***-4795,+1 (676) 017-9524,youngwayne@example.net,Business Owner,60K-100K,Emerging Affluent,Mobile App,113,2015-09-29,True
1634,Jamie,Adams,1953-07-26,Male,***-***-4750,883-541-8656 x881,bconner@example.org,Lawyer,100K-200K,High Net Worth,Referral,240,2020-04-04,True
1635,Brian,Conner,1970-12-05,Female,***-***-2949,(130) 785-1666 x436,charlesjoseph@example.net,Software Developer,100K-200K,High Net Worth,Online,66,2021-04-24,True
1636,Douglas,Flores,1963-03-25,Male,***-***-1253,(561) 128-7872 x513,barnesjasmine@example.net,Retail Worker,100K-200K,Emerging Affluent,Referral,147,2017-02-23,True
1637,Benjamin,Ross,1992-09-22,Male,***-***-3608,639-538-6889 x450,wallacesharon@example.com,Teacher,<30K,Mass Market,Mobile App,224,2021-10-05,True
1638,Christine,Huff,1970-05-18,Male,***-***-5340,337-093-1647 x647,owashington@example.com,Truck Driver,30K-60K,Mass Market,Online,238,2020-01-03,True
1639,Scott,Neal,1953-03-30,Male,***-***-7519,312.391.3411,uking@example.net,Software Developer,60K-100K,Emerging Affluent,Referral,61,2019-12-28,True
1640,Cheyenne,Vasquez,1946-02-05,Female,***-***-9957,1-621-311-0028,bullockjason@example.net,Business Owner,60K-100K,Emerging Affluent,Branch,91,2019-03-12,True
1641,Richard,Lewis,1957-07-09,Female,***-***-4765,1-527-225-1438,amendoza@example.org,Retired,100K-200K,High Net Worth,Mobile App,161,2020-04-12,False
1642,Jose,Conner,1953-11-03,Male,***-***-6533,1-772-874-0823,ortiztonya@example.com,Business Owner,60K-100K,Emerging Affluent,Referral,182,2019-10-19,True
1643,Jasmine,Mcguire,1967-10-25,Female,***-***-1586,196 395 2977,mariaperez@example.com,Student,<30K,Mass Market,Referral,74,2019-11-11,True
1644,Christopher,Jones,1988-05-27,Male,***-***-4059,(350) 656-7452,wlamb@example.org,Engineer,30K-60K,Mass Market,Mobile App,166,2018-11-25,True
1645,Samuel,Wilson,1950-06-21,Non-binary,***-***-9108,(388) 805-0911,kimberlyprice@example.net,Lawyer,100K-200K,Emerging Affluent,Online,149,2015-05-25,True
1646,Lauren,Ramirez,1974-03-16,Female,***-***-3121,(337) 420-9139 x480,lisahernandez@example.org,Retail Worker,100K-200K,Emerging Affluent,Online,101,2017-09-06,True
1647,Steven,Hammond,1946-11-06,Male,***-***-4051,224-787-5814 x826,bensondarren@example.com,Retired,60K-100K,Emerging Affluent,Online,111,2018-03-16,True
1648,Jon,Hernandez,1957-11-25,Female,***-***-7392,+1 (293) 330-3199,nicoleford@example.net,Truck Driver,60K-100K,Emerging Affluent,Referral,135,2019-07-05,True
1649,Melissa,Norman,1997-02-23,Female,***-***-6613,1-737-356-8237,heidi18@example.org,Business Owner,60K-100K,Mass Market,Online,115,2020-08-18,True
1650,Katie,Smith,1975-12-10,Female,***-***-5819,1 (487) 765-7137,ebarr@example.org,Nurse,60K-100K,Mass Market,Online,213,2016-04-01,False
1651,James,Hayes,1995-02-22,Female,***-***-4640,(925) 189-3937 x174,fsimpson@example.com,Business Owner,60K-100K,Emerging Affluent,Mobile App,190,2015-10-18,False
1652,James,Sanders,1956-11-14,Male,***-***-6371,(528) 883-4053 x706,james70@example.net,Nurse,100K-200K,Emerging Affluent,Online,137,2016-11-29,True
1653,Logan,Joseph,2007-05-30,Non-binary,***-***-3815,285 235 6970,santosmichelle@example.net,Truck Driver,100K-200K,High Net Worth,Mobile App,107,2020-11-30,True
1654,Austin,Alexander,2007-04-26,Male,***-***-9265,668-687-4891,bradevans@example.com,Teacher,30K-60K,Mass Market,Online,151,2021-06-25,True
1655,Audrey,Tran,1966-04-13,Female,***-***-6314,324 539 6420,pattyyork@example.org,Engineer,<30K,Mass Market,Online,244,2016-06-12,True
1656,Diana,Nguyen,1992-07-11,Female,***-***-2965,1 (348) 889-3093,kelseywalker@example.net,Government Employee,60K-100K,Emerging Affluent,Referral,182,2020-03-01,True
1657,Louis,Moss,1967-05-17,Male,***-***-4262,116 707 7174,lopezjeremy@example.com,Doctor,<30K,Mass Market,Mobile App,136,2020-06-30,True
1658,Erica,Cox,1958-12-31,Male,***-***-6328,1-484-499-6696,mary51@example.org,Accountant,30K-60K,Mass Market,Online,134,2021-03-07,True
1659,Clinton,Chang,1946-02-15,Male,***-***-7872,+1 (652) 174-0576,stephanielopez@example.org,Software Developer,30K-60K,Mass Market,Referral,185,2021-04-14,True
1660,Edwin,Day,1995-05-29,Female,***-***-3452,569-488-8655,lindalewis@example.org,Student,100K-200K,Emerging Affluent,Mobile App,78,2018-10-14,True
1661,Heather,Maldonado,1997-01-19,Male,***-***-9670,1-286-997-4919,nancy52@example.com,Teacher,100K-200K,High Net Worth,Referral,185,2020-05-15,True
1662,Dawn,Fox,1988-10-22,Male,***-***-3126,854.426.1112,bryantcarl@example.org,Manager,<30K,Mass Market,Mobile App,185,2021-11-07,True
1663,Shawn,Johnson,1961-02-20,Female,***-***-8014,1-326-667-3763,uwhite@example.net,Truck Driver,100K-200K,High Net Worth,Branch,134,2021-12-29,True
1664,Lauren,Brooks,1954-01-23,Male,***-***-3745,749-706-0234 x761,gerald43@example.org,Nurse,60K-100K,Mass Market,Online,137,2021-05-23,True
1665,Ann,Gilmore,1979-05-25,Female,***-***-7913,475.560.7492,xsanchez@example.org,Retail Worker,200K+,Private Banking,Referral,132,2018-07-31,True
1666,Lindsay,Patel,1983-04-01,Female,***-***-2944,186-851-1693 x524,michellesmith@example.net,Teacher,100K-200K,Emerging Affluent,Mobile App,160,2019-12-21,False
1667,Jerry,Trujillo,1962-12-01,Male,***-***-6027,903-700-4876,abigail40@example.com,Retail Worker,<30K,Mass Market,Online,201,2019-11-11,True
1668,Jeffrey,Ross,1999-10-18,Female,***-***-2896,688-036-0548,huntamy@example.org,Construction Worker,30K-60K,Mass Market,Branch,132,2016-06-07,True
1669,Angela,Black,1952-02-23,Female,***-***-3984,1 (210) 451-7757,davidvasquez@example.com,Retired,<30K,Mass Market,Branch,128,2018-08-16,True
1670,Leah,Williams,1978-07-22,Female,***-***-3360,357 396 9473,nelsonkimberly@example.com,Software Developer,60K-100K,Emerging Affluent,Mobile App,227,2020-04-23,False
1671,Robert,Sanchez,1950-04-14,Female,***-***-7771,546.983.3669,markslori@example.com,Nurse,30K-60K,Mass Market,Referral,84,2021-08-31,True
1672,James,Charles,1941-03-07,Male,***-***-2140,1 (477) 472-0456,jasonanderson@example.net,Doctor,60K-100K,Emerging Affluent,Branch,95,2015-05-05,True
1673,Jon,Ortega,1975-09-20,Male,***-***-3346,(270) 162-4913,rachelbrown@example.net,Government Employee,100K-200K,Emerging Affluent,Mobile App,52,2017-04-09,True
1674,David,Edwards,1979-03-06,Female,***-***-7805,+1 (978) 441-4299,thomasrussell@example.org,Accountant,60K-100K,Mass Market,Online,103,2020-11-14,True
1675,Emily,Newman,1992-02-07,Female,***-***-2426,(389) 849-4182,rachelbenitez@example.org,Retired,60K-100K,Mass Market,Online,97,2021-09-04,True
1676,Daniel,Arellano,1990-04-24,Female,***-***-8927,427.655.3506,jpetersen@example.org,Nurse,60K-100K,Mass Market,Online,197,2017-11-19,False
